# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6117908013902515,2.312461860116856,2.913522753990199,-1.6550774659266794,1.8353724041707544,2.999999999999982,0.017901967120076898,0.0,1.886672469010095,0.0
 0.6178148660138315,2.323568124257327,2.9132040479714396,-1.6437120290498335,1.8534445980414944,3.0000000000000187,0.01753195273142169,0.0,1.865900846697401,0.0
 0.6238122372512905,2.3347333385329305,2.9128858327895584,-1.6325215289799,1.8714367117538717,3.000000000000037,0.017180006135887264,0.0,1.8462237082026167,0.0
 0.6297828375734162,2.3459559155894576,2.9125681435742816,-1.6214984651129893,1.889348512720249,3.0000000000000187,0.016845240257910166,0.0,1.8276054428499173,0.0
 0.6357265889816817,2.3572342680726965,2.9122510154553365,-1.6106356326882967,1.9071797669450452,3.0,0.016526826927623976,0.0,1.81001284045959,0.0
 0.6416434129978094,2.3685668086284366,2.911934483562449,-1.5999261052443658,1.9249302389934282,2.9999999999999813,0.016223993550582724,0.0,1.7934149613428227,0.0
 0.6475332306535003,2.3799519499024675,2.911618583025347,-1.5893632181410686,1.942599691960501,3.0,0.015936018125169468,0.0,1.7777830056919244,0.0
 0.6533959624803095,2.3913881045405776,2.9113033489737568,-1.578940553132438,1.9601878874409286,3.0,0.0156622278306811,0.0,1.7630902021430406,0.0
 0.6592315284996514,2.4028736851885575,2.910988816537406,-1.5686519238597776,1.9776945854989543,3.0,0.015401991829915888,0.0,1.7493117003738805,0.0
 0.6650398482129118,2.4144071044921955,2.9106750208460204,-1.5584913622258587,1.9951195446387355,2.999999999999981,0.015154722922872333,0.0,1.7364244782330875,0.0
 0.6708208405916574,2.425986775097281,2.9103619970293275,-1.548453105550926,2.012462521774972,2.999999999999962,0.014919870440011728,0.0,1.7244072481887767,0.0
 0.6765744240679212,2.437611109649604,2.910049780217054,-1.5385315845013974,2.0297232722037637,3.0000000000000386,0.014696922037772247,0.0,1.7132403807335557,0.0
 0.6823005165245519,2.4492785207949526,2.9097384055389264,-1.528721411680884,2.0469015495736556,2.9999999999999614,0.014485396044734578,0.0,1.7029058302555944,0.0
 0.6879990352856161,2.460987421179117,2.909427908124673,-1.5190173708588468,2.063997105856848,2.9999999999999414,0.014284843953968963,0.0,1.6933870625475462,0.0
 0.6936698971068348,2.4727362234478862,2.909118323104019,-1.5094144068173003,2.081009691320504,3.0,0.01409484761882763,0.0,1.6846690039777021,0.0
 0.6993130181660501,2.48452334024705,2.9088096856066916,-1.4999076156831466,2.0979390544981498,3.0000000000000195,0.013915014038419516,0.0,1.6767379776452294,0.0
 0.7049283140537028,2.4963471842223965,2.9085020307624183,-1.490492235812604,2.114784942161108,3.0,0.013744978609681187,0.0,1.6695816547004825,0.0
 0.7105156997633183,2.5082061680197154,2.9081953937009257,-1.4811636391340945,2.1315470992899543,2.99999999999998,0.01358439997056998,0.0,1.6631890132058582,0.0
 0.7160750896819843,2.5200987042847967,2.9078898095519405,-1.4719173229012417,2.1482252690459522,2.99999999999998,0.013432960298823588,0.0,1.657550295379753,0.0
 0.7216063975808136,2.532023205663429,2.90758531344519,-1.4627489018597009,2.1648191927424403,3.00000000000004,0.013290363212818616,0.0,1.652656971339799,0.0
 0.727109536605384,2.543978084801402,2.9072819405104005,-1.4536541007864925,2.1813286098161515,2.99999999999998,0.013156332907929854,0.0,1.6485017096742272,0.0
 0.732584419266145,2.5559617543445046,2.9069797258772985,-1.4446287473599622,2.1977532577984347,3.0000000000000204,0.013030612085166161,0.0,1.6450783515676919,0.0
 0.7380309574287834,2.5679726269385266,2.906678704675612,-1.4356687653376186,2.2140928722863498,2.9999999999999796,0.012912965441963773,0.0,1.6423818808587447,0.0
 0.7434490623045399,2.580009115229257,2.9063789120350676,-1.4267701680610836,2.230347186913619,2.999999999999959,0.012803170861699003,0.0,1.640408412647193,0.0
 0.7488386444404701,2.5920696318624845,2.906080383085391,-1.4179290521846506,2.2465159333214095,3.0,0.012701026019078118,0.0,1.6391551765826557,0.0
 0.7541996137096418,2.604152589483999,2.9057831529563107,-1.4091415916555874,2.262598841128925,3.000000000000021,0.012606343287398174,0.0,1.6386204966283637,0.0
 0.7595318793012615,2.61625640073959,2.905487256777553,-1.400404031963693,2.2785956379037837,2.9999999999999583,0.012518950209326123,0.0,1.6388037921427092,0.0
